,string,position
6574,ння верхньої пла,10
6575,ння відповідальності за,5
6576,ені об’ємом лег,7
6577,ені річкою пас,5
6578,ені часово й,7
6579,ься туристичними зат,10
6580,мін газів між,5
6581,мін речовинами із,9
6582,зки міністра охо,7
6583,ово вийдемо з,5
6584,ово мають бут,6
6585,ово подати до,7
6586,ком наших уря,5
6587,нок різних час,5
6588,ого управління пол,10
6589,ома руками жов,7
6590,они перед гер,5
6591,них підприємств аві,9
6592,нця взагалі кож,10
6593,бох боків ком,7
6594,бох випадках дов,7
6595,бох можуть під,5
6596,боє були тар,7
6597,али конопляними мот,10
6598,раз даші аст,5
6599,сть багата нар,5
6600,али собі за,7
6601,бки конструкційних мат,13
6602,бки поверхні тер,7
6603,али функціональність 32-,9
6604,ння або вип,6
6605,вин може пор,7
6606,ами непереборної сил,7
6607,ини вашої шкі,5
6608,ілу наших укр,5
6609,лів українських поз,8
6610,сяг коду реч,7
6611,язі виробництва ово,10
6612,язі потреби в,8
6613,ове кролевецького рай,10
6614,див учительку біо,6
6615,ься виходячи з,7
6616,ний піджачок та,10
6617,бід краще зап,6
6618,док обплітали кон,10
6619,нки стосовно роб,8
6620,ана територіальна гро,12
6621,ння територіальних гро,12
6622,ної територіальної гро,9
6623,ної територіальної гро,12
6624,ану територіальну гро,12
6625,ань юридичних осі,8
6626,ляд чималу час,9
6627,дає переможними очи,9
6628,яду салону слу,7
6629,ого подиху по,5
6630,ище признається нед,10
6631,ним тілом в,7
6632,ний надзвичайний ста,11
6633,ння власник або,6
6634,них конструкцій та,10
6635,од голоду очи,4
6636,ода виявилася чи,5
6637,рка почала й,7
6638,рто виявляли схв,5
6639,имо пропозицію скл,10
6640,дин американський спе,10
6641,дин близький тов,10
6642,дин впорядкований спи,11
6643,дин депутат при,9
6644,дин момент я,7
6645,дин приклад мож,6
6646,дин рогалик у,7
6647,дин частковий роз,9
6648,ччя тато под,5
6649,дна дуже цік,5
6650,дна коштовність в,8
6651,дна самка від,5
6652,дна тільки гал,5
6653,нак жодна фор,5
6654,нак найчастіше зап,11
6655,нак простежується тен,9
6656,нак тепер їхн,7
6657,нак усі ці,6
6658,ово сповнених тає,6
6659,аче слова що,6
6660,дне джерело зап,6
6661,дне джерело зап,10
6662,дне покоління так,9
6663,дне єдине сло,4
6664,ним проходили тов,8
6665,них словаків до,8
6666,дно руденьке з,7
6667,ого близького при,10
6668,ого вечора від,5
6669,ого залу муз,7
6670,ого разу він,5
6671,ого разу ціл,5
6672,ого тільки вид,5
6673,ики курили на,7
6674,ний пасажирський літ,9
6675,ова велика хат,7
6676,чна трав'яниста рос,11
6677,сно відіграють рол,10
6678,сно відіграють рол,11
6679,сно обняти дія,7
6680,сно подавати лис,9
6681,дну єдину мит,6
6682,ній торгівельній мар,10
6683,ієї тонни ста,5
6684,азу стає не,7
6685,гав куртку з,5
6686,гає святкові одя,9
6687,зер загірної ком,11
6688,ами вчинення зло,6
6689,кою протистояння бул,12
6690,ють оці циф,4
6691,чає повернення зем,7
6692,ити тяглість нац,5
6693,нув камеру око,5
6694,кис магнію та,5
6695,ння органічних реч,9
6696,око світилося іна,8
6697,цях ворони зби,7
6698,ема увага бул,6
6699,мий пакет про,7
6700,мим аспектом ціє,7
6701,мих випадках пер,5
6702,мих ділянках пош,5
6703,мих районах скл,7
6704,мих регіонах сит,8
6705,емі вугільні пла,5
6706,руг презентував сво,13
6707,узі шляхом уст,8
6708,рім плакатів роз,8
6709,ана линів баг,5
6710,ого словника анг,11
6711,них районах дон,7
6712,лег кандиба в,8
6713,лег скрипка у,7
6714,дра васильовича під,5
6715,дра мурашка та,7
6716,дра після цьо,5
6717,вна яценко і,6
6718,ена львівна кул,7
6719,вою або спр,6
6720,ьга фреймут та,6
6721,оон суттєво різ,8
6722,лим листям та,5
6723,ого сезону 201,7
6724,ції доктор поч,5
6725,опз запускається та,10
6726,ань уже ніч,6
6727,ння нової піс,7
6728,ати переважно інф,9
6729,ого генератора тон,9
6730,чні властивості біл,9
6731,вши чубату гол,7
