,string,position
7378,щью сжатого воз,6
7379,щью специального про,9
7380,щью статистических ман,11
7381,щью электронной спе,10
7382,щью этой тех,4
7383,ись несчастная япо,8
7384,ься природе зап,8
7385,алу отказался уча,9
7386,ник полицейского на,9
7387,ник состоится тор,9
7388,ные ставки дей,6
7389,ась примерно на,8
7390,ала угрожавшую ей,9
7391,ние многих сов,6
7392,ния логики ее,5
7393,ния перспективы раз,12
7394,ать другого чел,8
7395,тие нормы в,5
7396,тие тоже отн,5
7397,тия локального и,7
7398,ные даже мла,5
7399,ряя налеты на,7
7400,его сюда чел,7
7401,ает какой-то фот,7
7402,ать ему на,6
7403,кин сообщил жур,9
7404,ить ее фак,5
7405,ать капли для,5
7406,уем теперь спу,7
7407,сил дедушку вый,5
7408,или разъяснить при,11
7409,кие требования с,6
7410,тка думы выг,5
7411,тка остановить мил,11
7412,тки выработки све,5
7413,тки писать пес,7
7414,тки предпринимали ита,14
7415,тку замолчать авт,10
7416,пор земля не,8
7417,пор отсутствуют про,7
7418,пор прошло 85,9
7419,пор только зде,5
7420,ать еще в,6
7421,ния против сша,6
7422,ает еще оди,6
7423,ыми городами вен,9
7424,еей через пле,5
7425,лем законотворчества на,12
7426,ору разгуливали гус,8
7427,ыве должна сег,9
7428,дка создания кру,8
7429,дке решения о,7
7430,чно задолжали общ,10
7431,ить себя тео,7
7432,щен какой-либо отр,7
7433,ное подготовке рег,10
7434,ном проблемам миг,9
7435,ьку лысенко был,7
7436,ьку может поя,5
7437,ьку партийная жиз,8
7438,ьку прошлое в,6
7439,ьку расходы по,8
7440,ьку состояла из,9
7441,ьку спецтехника тол,9
7442,сле бесконечного дня,10
7443,сле венчания мы,8
7444,сле войны око,8
7445,сле выхода в,5
7446,сле завершения ант,10
7447,сле запуска в,5
7448,сле окончания пер,9
7449,сле окончания уни,9
7450,сле отказа шам,7
7451,сле очередного пок,11
7452,сле проезда его,7
7453,сле работ лав,7
7454,сле расстрела тел,10
7455,сле смерти доч,6
7456,сле того вре,7
7457,сле чего был,7
7458,сле чего и,7
7459,его поддерживала поч,8
7460,нее время выс,6
7461,нее время чут,6
7462,ние годы нау,5
7463,ние годы пол,5
7464,няя версия про,5
7465,ала вторая вол,8
7466,ьно продвигаясь к,11
7467,ьно этапы тог,6
7468,вия будут вес,5
7469,иях культа лич,5
7470,иях этого про,4
7471,щих столетий ист,8
7472,еть инвентарный ном,10
7473,ите таблицу 2,8
7474,тво ливии в,5
7475,ать куда-либо к,7
7476,или антивоенную тем,10
7477,ить везде вид,8
7478,ить ее на,5
7479,ить её на,5
7480,ная комиссии зад,7
7481,вок оборудования до,8
7482,ние появилось в,8
7483,ние президиума вас,8
7484,нно мигрируют в,8
7485,нно наступит пот,8
7486,нно распространяется на,15
7487,ого рассеивания атм,8
7488,ный переход от,9
7489,ной экономике пол,4
7490,ную теорию пря,6
7491,нно беспокоила гай,10
7492,нно возникал зат,10
7493,нно находился вра,9
7494,нно прилипают как,10
